method,method_label,month,mean,std,count,metric,ci95
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),78,5270.719267523927,3207.455454813758,50,profit_per_insurer,889.0612929614152
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),79,5326.888359727433,3274.6366413151204,50,profit_per_insurer,907.6829677983777
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),80,5347.531157704004,3289.9576066192367,50,profit_per_insurer,911.9297227150366
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),81,5354.188269173357,3404.065885656621,50,profit_per_insurer,943.5589239706062
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),82,5337.432745904656,3283.2015484960475,50,profit_per_insurer,910.0570389459416
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),83,5365.186882198689,3240.9835763834712,50,profit_per_insurer,898.3548141133926
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),84,5291.502831803019,3291.8769452209963,50,profit_per_insurer,912.4617362325899
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),85,5345.368383043815,3244.505522104248,50,profit_per_insurer,899.3310476606284
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),86,5324.149378115216,3279.2802240746632,50,profit_per_insurer,908.970103270821
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),87,5403.827508219086,3451.6774687740212,50,profit_per_insurer,956.7561814984597
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),88,5339.833238260043,3384.3449552138322,50,profit_per_insurer,938.0925609408238
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),89,5307.7176329186095,3225.2619377125275,50,profit_per_insurer,893.9969982056818
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),90,5311.994072007848,3263.281883484125,50,profit_per_insurer,904.5355895040548
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),91,5345.314666511901,3389.0211400206135,50,profit_per_insurer,939.3887332397107
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),92,5371.298744387911,3423.6929408420915,50,profit_per_insurer,948.9992661066227
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),93,5308.750965621535,3180.82010069677,50,profit_per_insurer,881.6783494713679
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),94,5287.213804970737,3287.4899574556275,50,profit_per_insurer,911.245725263823
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),95,5279.789979193298,3260.318356358619,50,profit_per_insurer,903.714141694398
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),96,5342.929205079905,3291.9486806109367,50,profit_per_insurer,912.4816202682157
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),97,5298.124811202583,3270.6124062794515,50,profit_per_insurer,906.5675067563162
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),98,5286.521418285029,3431.7464810160727,50,profit_per_insurer,951.2315935514982
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),99,5359.918286750284,3280.3515250646947,50,profit_per_insurer,909.2670527551603
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),100,5403.014055058086,3393.9855545605037,50,profit_per_insurer,940.7647987445355
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),101,5384.945228863789,3362.206231539717,50,profit_per_insurer,931.9560198192053
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),102,5360.300832063748,3286.1019014845806,50,profit_per_insurer,910.860975778224
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),103,5339.829764914213,3293.134048041769,50,profit_per_insurer,912.810187356843
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),104,5305.190976024905,3169.3349287281185,50,profit_per_insurer,878.494822222374
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),105,5418.131736104827,3542.1060820476737,50,profit_per_insurer,981.8217142768252
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),106,5357.591186401139,3383.568677530601,50,profit_per_insurer,937.8773877449763
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),107,5345.584968212085,3353.4300499658075,50,profit_per_insurer,929.5233863977016
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),108,5305.777624988428,3295.1540021366072,50,profit_per_insurer,913.3700900661962
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),109,5394.166079238831,3373.546923796813,50,profit_per_insurer,935.0994993353555
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),110,5389.7333138922895,3315.6834003376475,50,profit_per_insurer,919.0605489253968
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),111,5326.550979334477,3260.9522215960756,50,profit_per_insurer,903.8898401742414
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),112,5296.033476300071,3314.5494421466374,50,profit_per_insurer,918.7462317510303
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),113,5412.190365875827,3412.0882802582228,50,profit_per_insurer,945.7826183032719
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),114,5423.64254297294,3398.070618177016,50,profit_per_insurer,941.8971206089826
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),115,5423.709476564318,3484.5871014594272,50,profit_per_insurer,965.8782662782378
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),116,5350.615038905538,3329.0085802023073,50,profit_per_insurer,922.7541003421867
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),117,5329.402294238637,3342.8924797745026,50,profit_per_insurer,926.6025209606172
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),118,5260.490831445907,3309.262556044199,50,profit_per_insurer,917.2807816893875
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),119,5327.938784194579,3377.8026176574513,50,profit_per_insurer,936.2791174904598
piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),120,5321.2532199086945,3433.535062308675,50,profit_per_insurer,951.7273629920937
richman_credibility,Richman et al. credibility-aligned (2025),1,544.3141905142799,377.8771357720639,50,profit_per_insurer,104.74219818263224
richman_credibility,Richman et al. credibility-aligned (2025),2,560.8622470037482,375.21715319981894,50,profit_per_insurer,104.00488863048062
richman_credibility,Richman et al. credibility-aligned (2025),3,564.565861172904,411.11423804315115,50,profit_per_insurer,113.95505290055985
richman_credibility,Richman et al. credibility-aligned (2025),4,558.9092128658381,405.1242728036968,50,profit_per_insurer,112.294719244923
richman_credibility,Richman et al. credibility-aligned (2025),5,566.6713398033497,418.7988298108404,50,profit_per_insurer,116.08511306479654
richman_credibility,Richman et al. credibility-aligned (2025),6,5507.738422340846,3476.7756465586003,50,profit_per_insurer,963.7130414475652
richman_credibility,Richman et al. credibility-aligned (2025),7,5486.030324088428,3650.5193864696957,50,profit_per_insurer,1011.8723491060653
richman_credibility,Richman et al. credibility-aligned (2025),8,5453.697703904625,3274.029239438562,50,profit_per_insurer,907.5146045879363
richman_credibility,Richman et al. credibility-aligned (2025),9,5510.777251554365,3414.819665240959,50,profit_per_insurer,946.5397195938548
richman_credibility,Richman et al. credibility-aligned (2025),10,5494.367163702269,3455.1330628390415,50,profit_per_insurer,957.7140233050501
richman_credibility,Richman et al. credibility-aligned (2025),11,5465.057500205516,3529.9665445118967,50,profit_per_insurer,978.4568061465147
richman_credibility,Richman et al. credibility-aligned (2025),12,5484.13153857873,3450.4431268717194,50,profit_per_insurer,956.4140393789269
richman_credibility,Richman et al. credibility-aligned (2025),13,5532.2870233341455,3545.633980858597,50,profit_per_insurer,982.7995979364623
richman_credibility,Richman et al. credibility-aligned (2025),14,5455.023615438599,3341.2368490749514,50,profit_per_insurer,926.1436035442582
richman_credibility,Richman et al. credibility-aligned (2025),15,5582.795243547281,3622.26220546732,50,profit_per_insurer,1004.0398581388991
richman_credibility,Richman et al. credibility-aligned (2025),16,5496.0334514282295,3455.100921085922,50,profit_per_insurer,957.7051140656267
richman_credibility,Richman et al. credibility-aligned (2025),17,5519.851378925768,3564.4982701459594,50,profit_per_insurer,988.028512152387
richman_credibility,Richman et al. credibility-aligned (2025),18,5522.086949108028,3520.5468157822847,50,profit_per_insurer,975.8457905543493
richman_credibility,Richman et al. credibility-aligned (2025),19,5450.106406175505,3396.443815055423,50,profit_per_insurer,941.4461937895605
richman_credibility,Richman et al. credibility-aligned (2025),20,5462.054223664243,3442.703909892554,50,profit_per_insurer,954.2688378785665
richman_credibility,Richman et al. credibility-aligned (2025),21,5422.676949668374,3388.4288776755393,50,profit_per_insurer,939.2245664932968
richman_credibility,Richman et al. credibility-aligned (2025),22,5423.859407911797,3372.672441853009,50,profit_per_insurer,934.8571053072598
richman_credibility,Richman et al. credibility-aligned (2025),23,5506.110522321891,3479.286521295812,50,profit_per_insurer,964.4090204164949
richman_credibility,Richman et al. credibility-aligned (2025),24,5427.395705372901,3332.555288131428,50,profit_per_insurer,923.737197623394
richman_credibility,Richman et al. credibility-aligned (2025),25,5437.5071054497475,3273.238832807963,50,profit_per_insurer,907.2955150476869
richman_credibility,Richman et al. credibility-aligned (2025),26,5397.539928913069,3425.5985771037977,50,profit_per_insurer,949.5274815292887
richman_credibility,Richman et al. credibility-aligned (2025),27,5405.920307196513,3473.670448783504,50,profit_per_insurer,962.8523245373162
richman_credibility,Richman et al. credibility-aligned (2025),28,5434.141854349704,3423.6267769460405,50,profit_per_insurer,948.9809264103123
richman_credibility,Richman et al. credibility-aligned (2025),29,5351.642773135586,3365.179224625339,50,profit_per_insurer,932.7800914591407
richman_credibility,Richman et al. credibility-aligned (2025),30,5425.664560466314,3498.288208445176,50,profit_per_insurer,969.6760193767168
richman_credibility,Richman et al. credibility-aligned (2025),31,5428.541398148827,3465.486139806697,50,profit_per_insurer,960.5837498296004
richman_credibility,Richman et al. credibility-aligned (2025),32,5386.138710518837,3445.780448172645,50,profit_per_insurer,955.121610782096
richman_credibility,Richman et al. credibility-aligned (2025),33,5383.655885774509,3364.2138161340004,50,profit_per_insurer,932.5124938779312
richman_credibility,Richman et al. credibility-aligned (2025),34,5409.5499921763385,3394.2447243111123,50,profit_per_insurer,940.8366369342839
richman_credibility,Richman et al. credibility-aligned (2025),35,5365.81059395507,3408.4504370265595,50,profit_per_insurer,944.7742596050148
richman_credibility,Richman et al. credibility-aligned (2025),36,5278.337931931677,3181.663799986641,50,profit_per_insurer,881.9122109831146
richman_credibility,Richman et al. credibility-aligned (2025),37,5340.275936595015,3450.4706451341513,50,profit_per_insurer,956.421667052116
richman_credibility,Richman et al. credibility-aligned (2025),38,5298.049517436465,3206.8982021535535,50,profit_per_insurer,888.9068304045484
richman_credibility,Richman et al. credibility-aligned (2025),39,5345.693762420125,3348.1449184831886,50,profit_per_insurer,928.0584226918592
richman_credibility,Richman et al. credibility-aligned (2025),40,5405.890249065944,3440.2802863754414,50,profit_per_insurer,953.597043713961
richman_credibility,Richman et al. credibility-aligned (2025),41,5324.913297707368,3257.779871561284,50,profit_per_insurer,903.0105096072572
richman_credibility,Richman et al. credibility-aligned (2025),42,5377.884204057824,3363.16823747424,50,profit_per_insurer,932.2226742597836
richman_credibility,Richman et al. credibility-aligned (2025),43,5386.705956122766,3273.9205396623533,50,profit_per_insurer,907.484474547179
richman_credibility,Richman et al. credibility-aligned (2025),44,5451.588349317892,3384.8116063110456,50,profit_per_insurer,938.2219100256966
richman_credibility,Richman et al. credibility-aligned (2025),45,5402.978914851238,3312.2389355910454,50,profit_per_insurer,918.1057920084838
richman_credibility,Richman et al. credibility-aligned (2025),46,5406.255526697441,3384.218441885873,50,profit_per_insurer,938.0574932354365
richman_credibility,Richman et al. credibility-aligned (2025),47,5341.395690011686,3359.0883921806576,50,profit_per_insurer,931.0917988406562
richman_credibility,Richman et al. credibility-aligned (2025),48,5415.52527726295,3277.3958627607153,50,profit_per_insurer,908.4477849628081
richman_credibility,Richman et al. credibility-aligned (2025),49,5374.480355309356,3257.669172337408,50,profit_per_insurer,902.9798253478823
richman_credibility,Richman et al. credibility-aligned (2025),50,5354.774004371022,3340.3610796340236,50,profit_per_insurer,925.9008526401674
richman_credibility,Richman et al. credibility-aligned (2025),51,5416.232710673963,3301.7890700401936,50,profit_per_insurer,915.2092370574337
richman_credibility,Richman et al. credibility-aligned (2025),52,5362.601451144666,3387.0416427975047,50,profit_per_insurer,938.8400446030691
richman_credibility,Richman et al. credibility-aligned (2025),53,5385.987532106514,3402.885844805478,50,profit_per_insurer,943.2318333345414
richman_credibility,Richman et al. credibility-aligned (2025),54,5416.141654481929,3345.125597403159,50,profit_per_insurer,927.221509587034
richman_credibility,Richman et al. credibility-aligned (2025),55,5411.172016989453,3329.121151242029,50,profit_per_insurer,922.7853034424434
richman_credibility,Richman et al. credibility-aligned (2025),56,5384.491579038895,3307.9755807300107,50,profit_per_insurer,916.9240503324096
richman_credibility,Richman et al. credibility-aligned (2025),57,5391.536185187338,3389.3190396944146,50,profit_per_insurer,939.4713068164583
richman_credibility,Richman et al. credibility-aligned (2025),58,5335.590141884985,3239.759046488593,50,profit_per_insurer,898.0153917435586
richman_credibility,Richman et al. credibility-aligned (2025),59,5302.777284342994,3177.4570225597063,50,profit_per_insurer,880.7461517716678
richman_credibility,Richman et al. credibility-aligned (2025),60,5364.829294615474,3384.1855775033077,50,profit_per_insurer,938.0483836933502
richman_credibility,Richman et al. credibility-aligned (2025),61,5418.267892291357,3453.529657722263,50,profit_per_insurer,957.2695820816732
richman_credibility,Richman et al. credibility-aligned (2025),62,5381.831813039466,3305.6720820936657,50,profit_per_insurer,916.2855530859739
richman_credibility,Richman et al. credibility-aligned (2025),63,5394.826580018207,3302.098053352485,50,profit_per_insurer,915.2948828620284
richman_credibility,Richman et al. credibility-aligned (2025),64,5434.970289812907,3333.724731286757,50,profit_per_insurer,924.0613507280493
richman_credibility,Richman et al. credibility-aligned (2025),65,5375.009510873934,3331.139552433151,50,profit_per_insurer,923.3447757088471
richman_credibility,Richman et al. credibility-aligned (2025),66,5380.59077004386,3367.5666173105847,50,profit_per_insurer,933.441842949521
richman_credibility,Richman et al. credibility-aligned (2025),67,5398.544514886548,3285.715721175148,50,profit_per_insurer,910.7539320577242
richman_credibility,Richman et al. credibility-aligned (2025),68,5362.545638289038,3351.362510970296,50,profit_per_insurer,928.9502938268168
richman_credibility,Richman et al. credibility-aligned (2025),69,5386.29798755119,3420.302478349811,50,profit_per_insurer,948.0594778509198
richman_credibility,Richman et al. credibility-aligned (2025),70,5400.806319193354,3289.334572566213,50,profit_per_insurer,911.7570264863458
richman_credibility,Richman et al. credibility-aligned (2025),71,5365.271143054773,3340.3016120904176,50,profit_per_insurer,925.8843690780565
richman_credibility,Richman et al. credibility-aligned (2025),72,5354.952667083607,3275.573907916089,50,profit_per_insurer,907.9427648455529
richman_credibility,Richman et al. credibility-aligned (2025),73,5387.717563982671,3268.52409511122,50,profit_per_insurer,905.9886564329089
richman_credibility,Richman et al. credibility-aligned (2025),74,5296.742194046288,3202.745021393107,50,profit_per_insurer,887.7556274310998
richman_credibility,Richman et al. credibility-aligned (2025),75,5373.128194623485,3240.820030691213,50,profit_per_insurer,898.309481560325
richman_credibility,Richman et al. credibility-aligned (2025),76,5396.875686662127,3382.8120198552306,50,profit_per_insurer,937.6676529378461
richman_credibility,Richman et al. credibility-aligned (2025),77,5372.276139103267,3333.741994922974,50,profit_per_insurer,924.0661359638701
richman_credibility,Richman et al. credibility-aligned (2025),78,5306.501938136662,3221.2424089303095,50,profit_per_insurer,892.8828416705221
richman_credibility,Richman et al. credibility-aligned (2025),79,5352.17906928709,3301.8374323957974,50,profit_per_insurer,915.2226424184776
richman_credibility,Richman et al. credibility-aligned (2025),80,5383.225859538131,3313.5500078172404,50,profit_per_insurer,918.4692026886967
richman_credibility,Richman et al. credibility-aligned (2025),81,5381.664833680174,3430.063806638182,50,profit_per_insurer,950.7651800099492
richman_credibility,Richman et al. credibility-aligned (2025),82,5351.647630681932,3297.7284348592307,50,profit_per_insurer,914.0836864098594
richman_credibility,Richman et al. credibility-aligned (2025),83,5396.822804315034,3247.7915977567186,50,profit_per_insurer,900.2419013605513
richman_credibility,Richman et al. credibility-aligned (2025),84,5339.15434584834,3345.682383153164,50,profit_per_insurer,927.3758427229967
richman_credibility,Richman et al. credibility-aligned (2025),85,5360.643347955043,3219.5380779347565,50,profit_per_insurer,892.4104252208201
richman_credibility,Richman et al. credibility-aligned (2025),86,5352.72547799849,3282.1036128422284,50,profit_per_insurer,909.7527067094618
richman_credibility,Richman et al. credibility-aligned (2025),87,5419.163661348014,3413.07551974341,50,profit_per_insurer,946.0562671272472
richman_credibility,Richman et al. credibility-aligned (2025),88,5365.246655190144,3395.480192916215,50,profit_per_insurer,941.1790913598995
richman_credibility,Richman et al. credibility-aligned (2025),89,5352.397275593709,3236.754369757207,50,profit_per_insurer,897.1825378450802
richman_credibility,Richman et al. credibility-aligned (2025),90,5346.526629681713,3300.9844270817316,50,profit_per_insurer,914.9862014084276
richman_credibility,Richman et al. credibility-aligned (2025),91,5386.53553462552,3411.8424868358234,50,profit_per_insurer,945.714487842538
richman_credibility,Richman et al. credibility-aligned (2025),92,5420.075569881814,3439.4915196634583,50,profit_per_insurer,953.3784087359606
richman_credibility,Richman et al. credibility-aligned (2025),93,5340.980720327698,3195.625054402943,50,profit_per_insurer,885.7820732703967
richman_credibility,Richman et al. credibility-aligned (2025),94,5328.649998529736,3328.187735075207,50,profit_per_insurer,922.5265736811615
richman_credibility,Richman et al. credibility-aligned (2025),95,5321.790340031916,3294.879236025808,50,profit_per_insurer,913.2939287859632
richman_credibility,Richman et al. credibility-aligned (2025),96,5359.6008573075405,3296.741827981184,50,profit_per_insurer,913.8102129356372
richman_credibility,Richman et al. credibility-aligned (2025),97,5341.727355919499,3317.849443987196,50,profit_per_insurer,919.6609455933501
richman_credibility,Richman et al. credibility-aligned (2025),98,5327.460453437954,3468.3273284157053,50,profit_per_insurer,961.3712871325678
richman_credibility,Richman et al. credibility-aligned (2025),99,5409.178907168692,3321.7686148248367,50,profit_per_insurer,920.7472843255124
richman_credibility,Richman et al. credibility-aligned (2025),100,5434.955726620214,3431.0030560160067,50,profit_per_insurer,951.0255266548289
richman_credibility,Richman et al. credibility-aligned (2025),101,5425.299627199274,3414.40595664018,50,profit_per_insurer,946.4250454202928
richman_credibility,Richman et al. credibility-aligned (2025),102,5389.048812201294,3305.5279381555615,50,profit_per_insurer,916.2455984247825
richman_credibility,Richman et al. credibility-aligned (2025),103,5381.75787846638,3306.610187684048,50,profit_per_insurer,916.5455826891498
richman_credibility,Richman et al. credibility-aligned (2025),104,5349.6550538469255,3213.773101284896,50,profit_per_insurer,890.8124552204806
richman_credibility,Richman et al. credibility-aligned (2025),105,5462.243432752051,3563.5496581553875,50,profit_per_insurer,987.7655703236576
richman_credibility,Richman et al. credibility-aligned (2025),106,5404.91646014895,3425.5099861266294,50,profit_per_insurer,949.5029253632514
richman_credibility,Richman et al. credibility-aligned (2025),107,5379.115253557136,3380.670856460888,50,profit_per_insurer,937.0741527247851
richman_credibility,Richman et al. credibility-aligned (2025),108,5348.683119138075,3326.6102734123324,50,profit_per_insurer,922.0893236163205
richman_credibility,Richman et al. credibility-aligned (2025),109,5418.296162698564,3408.1912207352334,50,profit_per_insurer,944.7024085148375
richman_credibility,Richman et al. credibility-aligned (2025),110,5416.031689892231,3325.20980665622,50,profit_per_insurer,921.7011340366116
richman_credibility,Richman et al. credibility-aligned (2025),111,5371.066821943158,3294.574732465025,50,profit_per_insurer,913.2095247051349
richman_credibility,Richman et al. credibility-aligned (2025),112,5301.955628325826,3327.780686594217,50,profit_per_insurer,922.4137455986191
richman_credibility,Richman et al. credibility-aligned (2025),113,5444.711463105751,3427.1426873038417,50,profit_per_insurer,949.955487040282
richman_credibility,Richman et al. credibility-aligned (2025),114,5462.1606226086,3452.6545705589456,50,profit_per_insurer,957.0270202952872
richman_credibility,Richman et al. credibility-aligned (2025),115,5470.679682517856,3536.334198249512,50,profit_per_insurer,980.2218297126561
richman_credibility,Richman et al. credibility-aligned (2025),116,5402.960382054152,3383.019000487959,50,profit_per_insurer,937.725025042165
richman_credibility,Richman et al. credibility-aligned (2025),117,5378.683582880009,3392.4232874795657,50,profit_per_insurer,940.3317604029288
richman_credibility,Richman et al. credibility-aligned (2025),118,5282.138575546629,3317.291676869392,50,profit_per_insurer,919.5063404361118
richman_credibility,Richman et al. credibility-aligned (2025),119,5367.9590972197475,3423.2428528923533,50,profit_per_insurer,948.8745080919979
richman_credibility,Richman et al. credibility-aligned (2025),120,5369.139746810334,3483.3671326074923,50,profit_per_insurer,965.5401081650062
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),1,501.66582467380647,345.47657228348015,50,profit_per_insurer,95.76122018507144
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),2,546.8997018205806,367.31859152253173,50,profit_per_insurer,101.81551903321767
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),3,546.2044629781177,407.44784570161727,50,profit_per_insurer,112.93878079278176
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),4,535.6596594866099,389.3477645624083,50,profit_per_insurer,107.9216942682657
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),5,551.687509009543,402.37582078363147,50,profit_per_insurer,111.53288721295063
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),6,5324.553095680146,3300.5569852297212,50,profit_per_insurer,914.8677205718369
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),7,5383.19766752404,3552.068137643827,50,profit_per_insurer,984.5830552069314
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),8,5343.372968627621,3149.9876537234895,50,profit_per_insurer,873.1320311958983
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),9,5427.99387679501,3343.8223530256305,50,profit_per_insurer,926.8602686757716
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),10,5420.6033271379865,3429.8035464230597,50,profit_per_insurer,950.6930395588587
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),11,5424.256787998653,3504.1158562726246,50,profit_per_insurer,971.2913609412019
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),12,5442.924930809365,3427.1181038170894,50,profit_per_insurer,949.9486728454085
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),13,5478.447563441287,3505.2008679983583,50,profit_per_insurer,971.5921108475837
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),14,5404.556830740159,3350.286770505808,50,profit_per_insurer,928.6521137829401
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),15,5522.162969259891,3584.518168451417,50,profit_per_insurer,993.5777448457649
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),16,5431.546968353109,3411.6832133818957,50,profit_per_insurer,945.6703394935186
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),17,5448.655461384188,3527.4861172503215,50,profit_per_insurer,977.76926678725
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),18,5477.0005105680875,3511.3453920061415,50,profit_per_insurer,973.295286008066
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),19,5386.181277294341,3355.1801379330454,50,profit_per_insurer,930.0084860328699
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),20,5384.11420689036,3365.9882012401463,50,profit_per_insurer,933.0043283364001
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),21,5383.979109573328,3343.3612419315987,50,profit_per_insurer,926.7324552014354
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),22,5370.973651638752,3314.9121098033543,50,profit_per_insurer,918.8467580967078
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),23,5426.867978381596,3415.0090702729826,50,profit_per_insurer,946.5922199902085
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),24,5373.867108355334,3307.75040189982,50,profit_per_insurer,916.8616339451091
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),25,5356.131076933337,3217.6253092022753,50,profit_per_insurer,891.8802327781211
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),26,5328.3690809256,3355.6070207842763,50,profit_per_insurer,930.1268119223499
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),27,5322.709299386372,3416.2545955535406,50,profit_per_insurer,946.937461984041
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),28,5371.8996846917735,3346.5122857417323,50,profit_per_insurer,927.6058799842522
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),29,5283.4393115696885,3332.4224881057194,50,profit_per_insurer,923.7003873342956
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),30,5344.431843648653,3443.9197930512332,50,profit_per_insurer,954.6058634954065
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),31,5370.709016344758,3427.293295326718,50,profit_per_insurer,949.9972334543587
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),32,5306.403449911155,3390.9696906165395,50,profit_per_insurer,939.9288439089376
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),33,5307.490978379642,3316.1789221266185,50,profit_per_insurer,919.1979005577421
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),34,5317.697910070737,3332.6751189577312,50,profit_per_insurer,923.7704130338246
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),35,5287.30886939698,3356.554472614213,50,profit_per_insurer,930.3894321709579
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),36,5211.9010880069345,3117.170371540024,50,profit_per_insurer,864.0355446692583
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),37,5275.478694760069,3390.1479555070628,50,profit_per_insurer,939.7010705573836
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),38,5199.94489566141,3143.870425394324,50,profit_per_insurer,871.4364220115195
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),39,5285.623723253083,3338.701164037335,50,profit_per_insurer,925.4407475109178
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),40,5331.507949501142,3367.894813956222,50,profit_per_insurer,933.5328144184086
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),41,5251.056374001707,3208.4949683803525,50,profit_per_insurer,889.3494314215085
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),42,5316.649736790826,3340.698215254787,50,profit_per_insurer,925.994301866547
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),43,5286.738628356613,3185.7213740322923,50,profit_per_insurer,883.0369131272705
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),44,5369.900559818259,3320.3194703405447,50,profit_per_insurer,920.3456019679418
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),45,5313.6649779163445,3228.3592563084217,50,profit_per_insurer,894.8555311188813
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),46,5309.0084867188825,3312.189311658102,50,profit_per_insurer,918.0920369560423
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),47,5277.354900605208,3331.9423998984885,50,profit_per_insurer,923.5673136725507
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),48,5330.199540663963,3226.573496124432,50,profit_per_insurer,894.360543649698
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),49,5294.97223635518,3264.597409604564,50,profit_per_insurer,904.9002347407662
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),50,5253.455570642737,3247.933493830343,50,profit_per_insurer,900.2812329454977
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),51,5288.109488915473,3199.736932537901,50,profit_per_insurer,886.9218277401521
sun_fhe_crl,Sun et al. FHE-CRL-aligned (2026),52,5286.7107454644165,3340.0864639519154,50,profit_per_insurer,925.8247330566402
