seed,method,method_label,citation_key,insured_pct,effective_premium,quoted_premium,profit_per_insurer,accepted_coverage,risk_mse,risk_group_coverage_gap,high_risk_uninsured_pct,premium_group_gap,hhi,subsidy_total,gov_score
122,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,227.2649487997829,246.81762401555153,3871.5792063032372,0.7093042925820173,0.00017493205928543313,0.07999999999999996,8.0,16.578215100895058,0.37840483132028324,3920.4985743268685,0.8932320449812579
123,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,146.88404330573147,157.17169298948352,12168.682307509644,0.7198752147274095,0.00024152380557088815,0.07999999999999996,8.0,15.376583329429291,0.43769262807163684,3190.0804833988905,0.8884890212411495
124,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,256.12794867256804,268.7921769835226,18328.211082222853,0.7325039878199304,0.00018740165686657667,0.07999999999999996,8.0,25.54129502030515,0.45010412328196586,2282.9689231890516,0.8874961016243231
125,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,206.04419723334695,217.11583846376794,3640.1487296190935,0.7243046814531038,0.00020801477019514797,0.07999999999999996,8.0,22.35272599048141,0.4636817992503124,2493.3183318061465,0.8864098875468555
126,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,180.44174617592063,189.17481168377287,5663.064661996076,0.7293121965411626,0.00025160971685423317,0.07999999999999996,8.0,24.975121496866844,0.46147438567263643,2248.7923626400507,0.8865864806330697
127,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,242.51458334108437,258.3443815436352,9245.827116606564,0.7342143592481523,0.000188659641957643,0.07999999999999996,8.0,16.05358592445877,0.4933152852977926,2969.074772564811,0.8840392086630571
128,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,234.3275001584844,245.84318712990722,13840.695593290726,0.7296774684342942,0.0002486277102718202,0.07199999999999998,7.2,23.04238210835681,0.47051228654727195,2251.7432086487343,0.8878634485630987
129,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,300.21379733004943,323.88120435746316,10501.574352647804,0.7091897149065403,0.00019046975534106232,0.07999999999999996,8.0,20.58357096821766,0.3909829237817576,3616.7907427869854,0.89222579758434
130,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,230.93312456190415,239.50212998691654,19844.732960917572,0.7330701385843424,0.0002455526742286239,0.07999999999999996,8.0,19.182806419291335,0.4549979175343607,1724.159243983487,0.8871045980841317
131,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,189.1536745370487,196.48657552820882,5108.915744371887,0.7419820996701827,0.0001469054793940314,0.07999999999999996,8.0,28.43769901654166,0.5178883798417326,1795.2245976729241,0.8820733610995418
132,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,201.4262573098624,210.23846394038569,1819.9348862036495,0.7286271086230964,0.00022787683123697607,0.07999999999999996,8.0,20.431063025630003,0.46609745939192004,2049.375088011104,0.8862166347355268
133,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,288.9893410219969,303.9467658278606,6255.79482859407,0.7291264099576853,0.0002436110053828009,0.07999999999999996,8.0,19.418142176214953,0.47569762598917115,2409.2056898802925,0.8854486214077468
134,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,246.04181658132765,261.6801766352897,15676.667101961528,0.724221995122896,0.00016583398254276213,0.07999999999999996,8.0,23.211348081185935,0.4546230737192836,2936.8979881175687,0.8871345855893378
135,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,255.16164549718263,272.29205518624053,3722.8558805042485,0.7219367346969597,0.000207944418383155,0.07999999999999996,8.0,25.230290537295975,0.4373802582257393,3055.69543607784,0.8885140108288214
136,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,262.8545540739247,281.02600850180255,5283.236260129493,0.7214753516518556,0.00016406845086437604,0.07999999999999996,8.0,15.050373593222167,0.4530195751770096,3158.3086751545934,0.8872628654727197
137,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,270.23873786313914,285.515040131968,5029.368821153983,0.728113601653183,0.00017468288010575507,0.07999999999999996,8.0,22.04403463430213,0.48575593502707204,2623.652673642,0.8846439566847147
138,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,272.0029550071928,284.1610657091254,4274.2373024654025,0.7287586315623618,0.0008045898632663943,0.07999999999999996,8.0,26.67253588658442,0.4810495626822158,2103.8896917269126,0.8850204664723031
139,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,313.6728715258324,322.88065944559895,4557.546843573054,0.746229112476047,0.0002688725461544435,0.06,6.0,37.53942232033796,0.5329237817576009,1359.0854040639238,0.8858705289462725
140,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,219.06700679290952,232.1833388348535,5595.165783024092,0.7317209803028167,0.00018985438892696633,0.07999999999999996,8.0,19.39290062809692,0.4543315285297792,2730.3860276571395,0.8871579092044982
141,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,303.4307659413461,321.97623678039525,12611.456930236964,0.7349191703918317,0.0002849981869579035,0.07999999999999996,8.0,20.368944093977053,0.44947938359017076,2748.2682960654292,0.8875460807996669
142,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,265.1886206238121,283.58947732904056,4263.304611802016,0.7212212315201312,0.00016307356705615866,0.07999999999999996,8.0,19.160005394272353,0.4636609745939192,3218.9889858133774,0.8864115535193668
143,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,243.19270886553605,257.7195293942983,4726.642146794935,0.7254805940018498,0.00017201952251361577,0.07999999999999996,8.0,22.803736772297544,0.4378800499791753,2751.422733622205,0.8884740274885464
144,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,209.80417978257606,222.96358368924012,4280.683994209012,0.7290861478719589,0.00016767139498586123,0.07999999999999996,8.0,20.127323278520745,0.5166389004581424,2907.550208522712,0.8821733194502291
145,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,171.16353847773428,187.43255516948776,5831.173165270516,0.7213491501214228,0.0001630231767621877,0.07999999999999996,8.0,10.966904664744566,0.4383590170762182,4240.041542861129,0.8884357101207832
146,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,199.2384506606485,214.2771697124801,4773.053788401084,0.7210959249263086,0.00015853237071498206,0.07999999999999996,8.0,17.814831753852722,0.4420241566014161,3405.7117762149837,0.8881424989587672
