parameter,value,seed,insured_pct,effective_price,coverage,profit_per_insurer,subsidy_per_patient,risk_mse,hhi,coverage_disparity,goal_score,convergence_month
imitation_weight,0.5,17,0.9600000000000002,163.43931866279422,0.7627254898643199,2751.791667984171,0.0,0.00472011971491749,0.54018,0.12000000000000002,0.7894713530218598,113
imitation_weight,0.5,18,0.9499999999999998,165.66072555246882,0.7762561497476604,2775.3749992934427,0.0,0.012406479461875074,0.5940399999999999,0.039999999999999925,0.7749994190642163,33
imitation_weight,0.5,19,0.9700000000000001,164.63465316280715,0.776145272081114,2641.409833871055,0.0,0.02321088174716778,0.6379400000000001,0.07999999999999996,0.8000066305626776,20
imitation_weight,0.5,20,0.9499999999999998,170.92392831386138,0.7834900834772923,2789.4897569648883,0.0,0.035271643388721144,0.6415000000000001,0.039999999999999925,0.7806242526619436,120
imitation_weight,0.5,21,0.99,163.54986858760418,0.7731354012604928,2849.8635927522464,0.0,0.02671527926894122,0.43065999999999993,0.040000000000000036,0.8034320133451629,14
imitation_weight,0.5,22,0.9600000000000002,163.99483706451923,0.7637349656600556,2702.842068473988,0.0,0.007739106823416646,0.50742,0.07999999999999996,0.7872356216283707,120
imitation_weight,0.5,23,0.9800000000000001,160.24791673400688,0.7629314950475077,2894.407982037367,0.0,0.009771586833048301,0.52472,0.040000000000000036,0.7920010779856206,14
imitation_weight,0.5,24,0.9600000000000002,158.75593820109174,0.7623384066592904,2472.929089306727,0.0,0.010181587897436846,0.4622800000000001,0.07999999999999996,0.7823922676470308,113
imitation_weight,0.5,25,0.9700000000000001,168.08792623753817,0.792825085703258,3161.456823326619,0.0,0.008389471099664314,0.5077400000000001,0.040000000000000036,0.7966502356517359,120
imitation_weight,0.5,26,0.9700000000000001,165.72441821761248,0.7963341720604359,2751.507703379959,0.0,0.017327013953380294,0.48638000000000003,0.07999999999999996,0.8009876387975012,23
imitation_weight,0.5,27,0.9600000000000002,169.01492880183613,0.7847166485380518,2902.2472615643355,0.0,0.006446824726572044,0.6327200000000002,0.07999999999999996,0.7835213684179418,40
imitation_weight,0.5,28,0.9499999999999998,165.11663092449695,0.7645336876426917,2706.10467007314,0.0,0.019608754626650248,0.36344000000000004,0.07999999999999996,0.7735737091658146,60
imitation_weight,0.5,29,0.9600000000000002,168.6552774372562,0.79705308869144,3059.4704519914403,0.0,0.003840055700868098,0.54198,0.12000000000000002,0.7943648271455973,41
imitation_weight,1.0,0,0.9700000000000001,172.01653906372104,0.7880832421371127,2904.3552522737136,0.0,0.012185722901282175,0.58714,0.07999999999999996,0.8000678313399702,43
imitation_weight,1.0,1,0.9650000000000001,163.9908127015095,0.7910801454397436,2864.2599560687568,0.0,0.019098346906848793,0.45529000000000003,0.07999999999999996,0.7965633325340957,64
imitation_weight,1.0,2,0.9600000000000002,169.33720565223717,0.7740762626255245,2788.1302913234094,0.0,0.01786625723343506,0.48007999999999995,0.16000000000000006,0.7895734910781476,29
imitation_weight,1.0,3,0.9600000000000002,168.85965898097623,0.7720011664567025,2961.4097108724714,0.0,0.005208601571808389,0.48912000000000005,0.12000000000000002,0.7877536969253128,20
imitation_weight,1.0,4,0.93,169.99664431423474,0.7687622219423846,2720.592868738785,0.0,0.004575804684287215,0.4648600000000001,0.12000000000000002,0.7728051243956326,15
imitation_weight,1.0,5,0.9600000000000002,164.30832263313442,0.7688028431539922,2682.1835762187525,0.0,0.006142160444751956,0.4964400000000001,0.07999999999999996,0.7908941231208212,113
imitation_weight,1.0,6,0.9800000000000001,164.50831184705072,0.7536240396313965,2773.416399563305,0.0,0.012200643850995778,0.4721,0.040000000000000036,0.7897850736475014,33
imitation_weight,1.0,7,0.9630000000000001,161.17315428127137,0.7802635565732188,2865.3755409790347,0.1933460868519238,0.006397898647631878,0.49467,0.06799999999999998,0.7861881647720302,27
imitation_weight,1.0,8,0.9800000000000001,167.05825494670816,0.7796248998045476,2980.912204774743,0.0,0.006498734555422099,0.52956,0.040000000000000036,0.7952920036049773,34
imitation_weight,1.0,9,0.9700000000000001,164.11663313756426,0.7904340823262133,3021.7942854593116,0.0,0.006366187052511629,0.51196,0.07999999999999996,0.8058340820098854,72
imitation_weight,1.0,10,0.99,159.70939347227892,0.764967862746907,2822.8673600759985,0.0,0.007425276505261075,0.60564,0.040000000000000036,0.7898719182358246,120
imitation_weight,1.0,11,0.9700000000000001,172.97700665755266,0.7768634234459599,2890.724668578701,0.0,0.008627585747948124,0.5418399999999999,0.07999999999999996,0.7924724766184273,23
imitation_weight,1.0,12,0.9700000000000001,169.58704068802507,0.8025525925236279,2984.3083172273555,0.0,0.008471170992724113,0.46900000000000014,0.07999999999999996,0.8023896184200947,120
imitation_weight,1.0,13,0.9800000000000001,169.62288922507983,0.7672048978853285,2723.877217305101,0.0,0.00522105488674029,0.5168200000000001,0.040000000000000036,0.7894445235204872,42
imitation_weight,1.0,14,0.9499999999999998,171.3512161048317,0.7875127012022025,2990.2938776059373,0.0,0.023774853092258522,0.51162,0.07999999999999996,0.7821143870165893,34
imitation_weight,1.0,15,0.9800000000000001,167.1609521148191,0.7761300703160916,3049.010476826497,0.0,0.009552630117545504,0.4687200000000001,0.040000000000000036,0.8005264530115322,82
imitation_weight,1.0,16,0.9800000000000001,166.8064920334853,0.7783043058680408,2827.2389361687647,0.0,0.009536123633328036,0.52302,0.040000000000000036,0.8018402602612111,14
imitation_weight,1.0,17,0.9600000000000002,163.44787492535878,0.7626977020664956,2752.0123483958764,0.0,0.004753001666106783,0.54018,0.12000000000000002,0.7894567748175934,113
imitation_weight,1.0,18,0.9499999999999998,165.66286847154691,0.7762500949206321,2775.4088751226604,0.0,0.012453431730354316,0.5940399999999999,0.039999999999999925,0.7749959027426796,33
imitation_weight,1.0,19,0.9700000000000001,164.84218761223133,0.7756358991825462,2648.146041991758,0.0,0.023452414504479293,0.6310400000000002,0.07999999999999996,0.7997055146384818,20
imitation_weight,1.0,20,0.9499999999999998,170.93280965745683,0.7834505558788004,2789.7539188141836,0.0,0.035555713397312276,0.6415000000000001,0.039999999999999925,0.7806056639031109,120
imitation_weight,1.0,21,0.99,161.97509187243242,0.7731830534429129,2846.1779269991707,0.0,0.026672869064293538,0.43916000000000005,0.040000000000000036,0.804635568593446,14
imitation_weight,1.0,22,0.9600000000000002,164.00182017449941,0.7637134142489043,2702.95552883473,0.0,0.007836905686909456,0.50742,0.07999999999999996,0.7872239642217169,120
imitation_weight,1.0,23,0.9800000000000001,160.25980992105514,0.7628973960165105,2894.70529554149,0.0,0.009782815914888826,0.52472,0.040000000000000036,0.7919814534821044,14
imitation_weight,1.0,24,0.9600000000000002,158.74596691850212,0.7623040161298752,2472.622190847086,0.0,0.010233745894504922,0.4632600000000001,0.07999999999999996,0.7823897995766738,113
imitation_weight,1.0,25,0.9700000000000001,168.08607754849118,0.7927192227293626,3161.122964363089,0.0,0.00843071982002818,0.4948200000000001,0.040000000000000036,0.7966198628059776,120
imitation_weight,1.0,26,0.9700000000000001,165.70163908495402,0.7963980530152306,2750.7678484256803,0.0,0.017351576136842486,0.48638000000000003,0.07999999999999996,0.8010236959735331,23
imitation_weight,1.0,27,0.9600000000000002,169.0155803189576,0.7847179690610174,2902.2135196588565,0.0,0.0064712366089111645,0.6327200000000002,0.07999999999999996,0.7835212347117169,40
imitation_weight,1.0,28,0.9499999999999998,165.1119909301054,0.7645515034172004,2705.883121166807,0.0,0.019605427603045993,0.36344000000000004,0.07999999999999996,0.7735827127748677,60
imitation_weight,1.0,29,0.9600000000000002,168.65355567706155,0.7970570971745644,3059.4390300001605,0.0,0.0038515000899761844,0.54198,0.12000000000000002,0.7943673052246902,41
imitation_weight,1.5,0,0.9700000000000001,172.01979642113005,0.7880707293529904,2904.459816653739,0.0,0.01226345031845996,0.58714,0.07999999999999996,0.8000617939399499,43
imitation_weight,1.5,1,0.9650000000000001,164.09418096574169,0.7911216270817998,2866.823688972199,0.0,0.019058321222714208,0.45307000000000003,0.07999999999999996,0.7964987686647014,64
imitation_weight,1.5,2,0.9600000000000002,169.43811539371802,0.7742802313447336,2790.1118270043044,0.0,0.017921608738386455,0.47589999999999993,0.16000000000000006,0.7895610174720413,29
imitation_weight,1.5,3,0.9600000000000002,168.8546460365422,0.7720173330495144,2961.204512911886,0.0,0.005255281942008925,0.48912000000000005,0.12000000000000002,0.7877622237688175,20
imitation_weight,1.5,4,0.93,169.97751573163526,0.768814476633925,2720.054484200305,0.0,0.004586656000961351,0.4648600000000001,0.12000000000000002,0.7728346159819368,15
imitation_weight,1.5,5,0.9600000000000002,164.32982286403904,0.7688781253945831,2682.4843437309564,0.0,0.0061551106350389885,0.4941200000000001,0.07999999999999996,0.790901064414719,113
imitation_weight,1.5,6,0.9800000000000001,164.5070421771161,0.7536272146154224,2773.2735564170134,0.0,0.012266909838484519,0.4721,0.040000000000000036,0.7897870009660793,33
imitation_weight,1.5,7,0.9630000000000001,161.28069839755037,0.7801746839470025,2867.8849195553053,0.1936299492318171,0.006420761767945792,0.48651,0.06799999999999998,0.786074837354086,27
imitation_weight,1.5,8,0.9800000000000001,167.0926817475122,0.779698524747962,2981.731993508979,0.0,0.006483630777538244,0.5295399999999999,0.040000000000000036,0.795287568308555,34
imitation_weight,1.5,9,0.9700000000000001,164.17440437133558,0.7904839689889551,3023.1401064384563,0.0,0.006391043743139482,0.50648,0.07999999999999996,0.8058081295452715,72
imitation_weight,1.5,10,0.99,159.77698969530644,0.76488613557126,2824.913821174275,0.0,0.00748438308365353,0.60334,0.040000000000000036,0.789790637469959,120
imitation_weight,1.5,11,0.9700000000000001,173.02152761583403,0.7768773182220714,2891.829583730707,0.0,0.00865076324793915,0.5396599999999999,0.07999999999999996,0.7924442252634358,23
imitation_weight,1.5,12,0.9700000000000001,169.58137941830358,0.8025730766337167,2984.039765030292,0.0,0.008489397209402352,0.46900000000000014,0.07999999999999996,0.8023998796327179,120
imitation_weight,1.5,13,0.9800000000000001,169.86171612594583,0.767308265134399,2729.285082734276,0.0,0.00528433369858746,0.50754,0.040000000000000036,0.7892905227004253,42
imitation_weight,1.5,14,0.9499999999999998,171.3557500269839,0.7874983879075087,2990.3229705517924,0.0,0.023839965791386745,0.51162,0.07999999999999996,0.7821066894585321,34
imitation_weight,1.5,15,0.9800000000000001,167.15760791467466,0.7761409231104694,3048.883153728371,0.0,0.009529204256282805,0.4687200000000001,0.040000000000000036,0.800532155851244,82
imitation_weight,1.5,16,0.9800000000000001,166.67711919472052,0.7782215270272985,2829.1318842715796,0.0,0.009583179106070563,0.52018,0.040000000000000036,0.8019098373172113,14
imitation_weight,1.5,17,0.9600000000000002,163.46139337738325,0.7627363437651495,2752.1947144204773,0.0,0.0047963729387675725,0.54018,0.12000000000000002,0.7894585057656832,113
imitation_weight,1.5,18,0.9499999999999998,165.649187315272,0.776319325297621,2774.785797847117,0.0,0.01249677920510599,0.59128,0.039999999999999925,0.775027540164906,33
imitation_weight,1.5,19,0.9700000000000001,164.8772585874902,0.7750756487660796,2649.7312809234413,0.0,0.023833543941570355,0.6252800000000001,0.07999999999999996,0.7995122535722743,14
imitation_weight,1.5,20,0.9499999999999998,170.96363992124967,0.7833974835788242,2790.1792973408014,0.0,0.03587820022291238,0.6415000000000001,0.039999999999999925,0.7805663991685894,120
imitation_weight,1.5,21,0.99,161.9888145494383,0.7731430599842037,2846.6438621954308,0.0,0.02665498996326172,0.43916000000000005,0.040000000000000036,0.804613212854051,14
imitation_weight,1.5,22,0.9600000000000002,163.978285415387,0.7636547868774821,2702.3772685450217,0.0,0.007931609956472536,0.5118,0.07999999999999996,0.7872238020121246,120
imitation_weight,1.5,23,0.9800000000000001,160.3246202727574,0.7629377976103843,2896.054818724634,0.0,0.00980003223112936,0.5152399999999999,0.040000000000000036,0.7919423595313367,14
imitation_weight,1.5,24,0.9600000000000002,158.75165728523348,0.7622864147173616,2472.6770111490964,0.0,0.010282464138704825,0.4632600000000001,0.07999999999999996,0.7823799921380888,113
imitation_weight,1.5,25,0.9700000000000001,168.08492235684537,0.7927332032312548,3160.8826896467644,0.0,0.008485151751661944,0.4948200000000001,0.040000000000000036,0.7966249194910011,120
imitation_weight,1.5,26,0.9700000000000001,165.68180803749524,0.7964534373664842,2750.115380072126,0.0,0.01738092482496315,0.48638000000000003,0.07999999999999996,0.801055016933957,23
imitation_weight,1.5,27,0.9600000000000002,169.21786288961857,0.7850361598695275,2906.512566395682,0.0,0.006496241673534064,0.6214999999999999,0.07999999999999996,0.783459156528272,40
imitation_weight,1.5,28,0.9499999999999998,165.10830902328593,0.7645664763347013,2705.7026562398487,0.0,0.01959860943766565,0.36344000000000004,0.07999999999999996,0.7735901075094336,60
imitation_weight,1.5,29,0.9600000000000002,168.65736473689532,0.7970758336491242,3059.5106002781013,0.0,0.003855317511855424,0.54102,0.12000000000000002,0.7943700641874903,41
imitation_weight,2.0,0,0.9700000000000001,172.02585514723197,0.7880624415479562,2904.631320160054,0.0,0.012329621644157126,0.58752,0.07999999999999996,0.8000550306267383,71
imitation_weight,2.0,1,0.9550000000000001,165.65111086816023,0.7899757624768915,2824.5014849094323,0.0,0.018997473523381065,0.45495,0.12000000000000002,0.789983532656228,64
imitation_weight,2.0,2,0.9600000000000002,169.46207961945126,0.7743620134503347,2790.483338204028,0.0,0.01797880119587619,0.47481999999999996,0.16000000000000006,0.7895683152206789,29
imitation_weight,2.0,3,0.9600000000000002,168.8522260981354,0.7720260235729659,2961.090723338098,0.0,0.005300431586643799,0.48912000000000005,0.12000000000000002,0.7877666060210676,20
imitation_weight,2.0,4,0.93,169.971172847127,0.7688326486528505,2719.8198772607275,0.0,0.0046013659804681195,0.4648600000000001,0.12000000000000002,0.7728446442631056,15
imitation_weight,2.0,5,0.9600000000000002,164.31949336281212,0.7689220470267812,2682.0532109869996,0.0,0.006169394649987319,0.4942000000000001,0.07999999999999996,0.7909217403906463,113
imitation_weight,2.0,6,0.9800000000000001,164.4962321421828,0.7533519703818754,2773.3778628488008,0.0,0.01233207109658184,0.4721,0.040000000000000036,0.7897127275131827,33
imitation_weight,2.0,7,0.9630000000000001,161.2829333986785,0.7801710634235819,2867.8626773889287,0.1936622293236822,0.006458222195189536,0.48651,0.06799999999999998,0.7860719740098221,27
imitation_weight,2.0,8,0.9800000000000001,167.12553120974079,0.7797260855432959,2982.511035168643,0.0,0.006469511875054616,0.5271999999999999,0.040000000000000036,0.795270956198826,34
imitation_weight,2.0,9,0.9700000000000001,164.18596238287597,0.7904574571077071,3023.4605553717793,0.0,0.00639977564538345,0.50648,0.07999999999999996,0.8057919801065108,72
imitation_weight,2.0,10,0.99,159.79979339213918,0.7647922511198203,2825.978760544964,0.0,0.00750874752844269,0.61454,0.040000000000000036,0.7897432108245879,120
imitation_weight,2.0,11,0.9700000000000001,172.97871103539316,0.7763075731575702,2891.2774396808372,0.0,0.008671963222342854,0.5275,0.07999999999999996,0.7923043940328801,23
imitation_weight,2.0,12,0.9700000000000001,169.5624053559903,0.8031762297046587,2979.7941763862514,0.0,0.008618300121330795,0.47068000000000004,0.07999999999999996,0.8025946578156369,35
imitation_weight,2.0,13,0.9800000000000001,169.85487034457478,0.7673343390589289,2728.8879728170405,0.0,0.005340743624978415,0.50754,0.040000000000000036,0.7893036466005944,42
imitation_weight,2.0,14,0.9499999999999998,171.43286104861573,0.7875595767470219,2991.8668421066022,0.0,0.023935390618006848,0.5073599999999999,0.07999999999999996,0.7820668266704833,34
imitation_weight,2.0,15,0.9800000000000001,167.15370110448802,0.7761532947861628,3048.7323356395455,0.0,0.009509193768493986,0.4687200000000001,0.040000000000000036,0.8005387252913685,82
imitation_weight,2.0,16,0.9800000000000001,164.84648524093683,0.7781749526476639,2829.089711991358,0.0,0.009620573085447327,0.5176799999999999,0.040000000000000036,0.8032312195045096,14
imitation_weight,2.0,17,0.9600000000000002,163.4725916017719,0.7627019343310177,2752.4642059113867,0.0,0.004841516182177031,0.54018,0.12000000000000002,0.7894400127077198,113
imitation_weight,2.0,18,0.9499999999999998,165.67367466929528,0.776277652362608,2775.5467666167697,0.0,0.012531306205109876,0.5845799999999999,0.039999999999999925,0.7749952426029633,33
imitation_weight,2.0,19,0.9700000000000001,165.02834273014096,0.775584460601019,2652.8027139384712,0.0,0.024010530333654335,0.5963,0.07999999999999996,0.7995567551671696,14
imitation_weight,2.0,20,0.9499999999999998,170.94090181519653,0.7833238438058553,2789.8047984670675,0.0,0.036164180000071315,0.6441000000000001,0.039999999999999925,0.7805616380567514,120
imitation_weight,2.0,21,0.99,162.36669044763866,0.7732435407059323,2855.8408250778566,0.0,0.026623581949731807,0.43054,0.040000000000000036,0.8043580987040988,14
imitation_weight,2.0,22,0.9600000000000002,163.98464472107048,0.7636354632041442,2702.4754839697275,0.0,0.007984783567457998,0.5118,0.07999999999999996,0.7872132735454435,120
imitation_weight,2.0,23,0.9800000000000001,160.33652912988816,0.7629112300371415,2896.2823478726013,0.0,0.009818795118253445,0.5152399999999999,0.040000000000000036,0.7919249825880387,14
imitation_weight,2.0,24,0.9600000000000002,158.7393889264816,0.7622608383405253,2472.3044039137894,0.0,0.010328663186775847,0.47287999999999997,0.07999999999999996,0.7823820839826021,113
imitation_weight,2.0,25,0.9700000000000001,168.0282971768005,0.7925568297291437,3159.9714641533656,0.0,0.008543508123709295,0.49352000000000007,0.040000000000000036,0.796614426114137,120
imitation_weight,2.0,26,0.9700000000000001,165.70221192331624,0.7965782745333103,2750.319127907539,0.0,0.017404962930436956,0.484,0.07999999999999996,0.8010773708465948,23
imitation_weight,2.0,27,0.9600000000000002,168.8897127633223,0.7847588541778168,2902.92834423246,0.0,0.0065156170057338895,0.63012,0.07999999999999996,0.7836319347735359,40
imitation_weight,2.0,28,0.9499999999999998,165.0920745073284,0.7645985214453916,2705.167293181305,0.0,0.01958656580087183,0.36562,0.07999999999999996,0.7736126130381793,60
imitation_weight,2.0,29,0.9600000000000002,168.65508433175523,0.7970813774125592,3059.4559134756055,0.0,0.003857042167181306,0.54102,0.12000000000000002,0.7943734169100681,41
gap_beta,1.0,0,0.9700000000000001,177.659550268326,0.7871819670029264,2901.154390897499,0.0,0.012164419681000934,0.6089800000000001,0.07999999999999996,0.7958171355268935,43
gap_beta,1.0,1,0.9650000000000001,163.50129055997613,0.7893537941209081,2874.2563668525763,0.0,0.019179995852383846,0.46882999999999997,0.07999999999999996,0.7964138747015111,64
gap_beta,1.0,2,0.9700000000000001,167.92619820106074,0.7727545555578502,2806.3683442655783,0.0,0.01784635819939361,0.44692,0.12000000000000002,0.7951986149548718,29
gap_beta,1.0,3,0.9700000000000001,164.54402044646892,0.7697019514016477,2985.2166013029173,0.0,0.0053232144023763585,0.4940399999999999,0.07999999999999996,0.795229235810441,20
gap_beta,1.0,4,0.93,167.64402910323625,0.7678599328198052,2717.060332257532,0.0,0.004572942839970225,0.4408,0.12000000000000002,0.7742341777194977,15
gap_beta,1.0,5,0.9700000000000001,160.42630952394484,0.7638167570973735,2671.5821925307123,0.0,0.006222696288830623,0.55082,0.07999999999999996,0.7972276930770523,113
gap_beta,1.0,6,0.9800000000000001,166.76943093186924,0.7536346950076072,2769.2009895856586,0.0,0.012185392533051342,0.4841800000000001,0.040000000000000036,0.7880522823073449,33
gap_beta,1.0,7,0.983,153.1614539657291,0.7803064442707174,2911.505258234648,0.19266906625835897,0.006472893328600809,0.5423499999999999,0.06799999999999998,0.8026325103579295,27
gap_beta,1.0,8,0.99,163.8376215482853,0.7770680722502786,3001.4634114397813,0.0,0.006298619538100886,0.5271399999999999,0.040000000000000036,0.8020054920975038,36
gap_beta,1.0,9,0.9800000000000001,163.70402743663323,0.7903692250635568,3045.781223360151,0.0,0.006351993155861764,0.5518799999999999,0.040000000000000036,0.811107021186471,72
gap_beta,1.0,10,0.99,158.91170455412862,0.7649275643780435,2818.5198906338137,0.0,0.007407985640693536,0.5928399999999999,0.040000000000000036,0.7905324165123802,120
gap_beta,1.0,11,0.99,170.1356928149075,0.7765842256797408,2960.2490737460585,0.0,0.00855574399193126,0.5515399999999999,0.040000000000000036,0.8044512987902264,23
gap_beta,1.0,12,0.9700000000000001,172.5830245326268,0.8043085142607624,2986.805163616536,0.0,0.008538405212118346,0.47598,0.07999999999999996,0.8007367620034567,35
gap_beta,1.0,13,0.9800000000000001,163.38054057510413,0.7662860530590284,2718.404524423523,0.0,0.005078860778988742,0.5505399999999999,0.040000000000000036,0.7939817256370577,42
gap_beta,1.0,14,0.9600000000000002,165.44500850467506,0.7853388524979129,3022.158066402385,0.0,0.023602283955623908,0.5214000000000001,0.07999999999999996,0.790913348727954,34
gap_beta,1.0,15,0.9800000000000001,170.33716747701317,0.775508142554982,3050.1601384433097,0.0,0.009602910600680612,0.47936000000000006,0.040000000000000036,0.7980160365395675,82
gap_beta,1.0,16,0.99,162.2279844272269,0.776418041269212,2879.7575811425904,0.0,0.009579558551358724,0.45118,0.040000000000000036,0.8096141404508854,14
gap_beta,1.0,17,0.9800000000000001,159.39165252460083,0.7605430097383284,2802.225291688461,0.0,0.0048205504442942575,0.55088,0.07999999999999996,0.8017725169481545,112
gap_beta,1.0,18,0.9700000000000001,161.26133221615135,0.7740986402758423,2847.34677915223,0.0,0.012439678699943732,0.6164799999999999,0.040000000000000036,0.7878808104181765,33
gap_beta,1.0,19,0.9700000000000001,162.9905958856687,0.7750502256967146,2644.0266926137538,0.0,0.022872137038740192,0.61858,0.07999999999999996,0.800855058140179,20
gap_beta,1.0,20,0.9700000000000001,161.59366724846225,0.7841255427867868,2815.3769959135334,0.0,0.035974651277034295,0.7183399999999999,0.040000000000000036,0.7978799134564737,120
gap_beta,1.0,21,0.99,159.29407838145494,0.7741692670934655,2831.8096340405928,0.0,0.0266905761921384,0.46460000000000007,0.040000000000000036,0.8069561610893846,14
gap_beta,1.0,22,0.99,156.69373552028136,0.7636039033281584,2786.3192685309837,0.0,0.008080849923152559,0.56986,0.040000000000000036,0.8076229798180613,120
gap_beta,1.0,23,1.0,156.2364397886072,0.7622358149553431,2958.621719894183,0.0,0.009931391257570327,0.5035200000000001,0.0,0.8049690907107371,14
gap_beta,1.0,24,0.9700000000000001,157.92086550857283,0.7602352674605796,2482.908958800622,0.0,0.010085128449236487,0.49350000000000005,0.07999999999999996,0.7874257856313018,113
gap_beta,1.0,25,0.9700000000000001,164.69831947148649,0.7912367042872385,3149.1589203297835,0.0,0.008430618733894165,0.4932600000000001,0.040000000000000036,0.7987184330850192,120
gap_beta,1.0,26,0.9700000000000001,164.32115337237508,0.7948814913728052,2747.3845028440073,0.0,0.01732127623397594,0.5076800000000001,0.07999999999999996,0.8015925641953381,23
gap_beta,1.0,27,0.9700000000000001,164.0477423150423,0.7846390219370486,2897.78599845282,0.0,0.006205932835711229,0.6073000000000001,0.07999999999999996,0.7923738706699717,40
gap_beta,1.0,28,0.9499999999999998,163.02831305064532,0.7656703599604597,2700.8503960707467,0.0,0.019564831710089794,0.37132000000000004,0.07999999999999996,0.7755688454844727,60
gap_beta,1.0,29,0.9700000000000001,165.33312268363176,0.7959337296419103,3036.050668105472,0.0,0.0039661958868216236,0.5622199999999999,0.07999999999999996,0.8014864644566201,41
gap_beta,2.0,0,0.9700000000000001,175.85583906296378,0.7880832421371127,2904.3552522737136,0.0,0.012185722901282175,0.58714,0.07999999999999996,0.7973592257790173,43
gap_beta,2.0,1,0.9650000000000001,167.95530733926955,0.7910801454397436,2864.2599560687568,0.0,0.019098346906848793,0.45529000000000003,0.07999999999999996,0.793583236534945,64
gap_beta,2.0,2,0.9600000000000002,173.17102317383814,0.7740781629694866,2788.108842031726,0.0,0.017866309317420597,0.48007999999999995,0.16000000000000006,0.7867973060848369,29
gap_beta,2.0,3,0.9600000000000002,171.72366027411007,0.7713081649390809,2961.38601484155,0.0,0.005208721622068742,0.48912000000000005,0.12000000000000002,0.7854452514622319,20
gap_beta,2.0,4,0.93,172.39147614359385,0.7687622219423846,2720.592868738785,0.0,0.004575804684287215,0.4648600000000001,0.12000000000000002,0.7710748456062545,15
gap_beta,2.0,5,0.9600000000000002,168.2702665440915,0.7688028431539922,2682.1835762187525,0.0,0.006142160444751956,0.4964400000000001,0.07999999999999996,0.7880067063493351,113
gap_beta,2.0,6,0.9800000000000001,166.79821273828804,0.7537250782220972,2774.9984567895162,0.0,0.012200607965163934,0.4721,0.040000000000000036,0.7880572975814439,33
gap_beta,2.0,7,0.9630000000000001,160.85022235250213,0.7812577918526113,2860.1132246522525,0.19325419462841759,0.006458063100645939,0.5084099999999999,0.06799999999999998,0.7867455027507398,27
gap_beta,2.0,8,0.99,167.38624595674383,0.7786820266186212,3005.2433769679437,0.0,0.006414132619809934,0.5172999999999999,0.040000000000000036,0.7997554987112108,35
gap_beta,2.0,9,0.9800000000000001,164.3414603509978,0.7902019736117343,3042.4630705962495,0.0,0.006385617705980021,0.56328,0.040000000000000036,0.8106052453496961,72
gap_beta,2.0,10,0.99,160.3453043429722,0.7654726440525981,2814.4144588288177,0.0,0.007502186578499279,0.6518,0.040000000000000036,0.7894875781128251,120
gap_beta,2.0,11,0.9700000000000001,174.74789075460887,0.7768205242992996,2890.3154484804168,0.0,0.00862755109218612,0.5418399999999999,0.07999999999999996,0.7911738822429487,23
gap_beta,2.0,12,0.9700000000000001,172.2580643041621,0.8028598739984055,2982.949036289892,0.0,0.00847097966405791,0.46900000000000014,0.07999999999999996,0.8005385717056545,120
gap_beta,2.0,13,0.9800000000000001,172.01667882666487,0.7672689720837367,2726.8799430658596,0.0,0.005236526144361075,0.4918600000000001,0.040000000000000036,0.7876175555906709,42
gap_beta,2.0,14,0.9499999999999998,173.59178125454866,0.7875765518430196,2988.825812544822,0.0,0.023738061675706926,0.52094,0.07999999999999996,0.780444995378062,34
gap_beta,2.0,15,0.9800000000000001,169.53140735334406,0.7756976040840884,3048.994241141458,0.0,0.009600372423846421,0.4795400000000001,0.040000000000000036,0.7986626635897707,82
gap_beta,2.0,16,0.9800000000000001,171.5510057200164,0.7783063201011199,2827.216976257654,0.0,0.00953604436437255,0.52302,0.040000000000000036,0.7983802889496558,14
gap_beta,2.0,17,0.9600000000000002,166.19442223857536,0.7607115242319236,2760.723948963801,0.0,0.004776277310851454,0.54116,0.12000000000000002,0.7868554026810479,113
gap_beta,2.0,18,0.9499999999999998,170.54074284365282,0.7762500949206321,2775.4088751226604,0.0,0.012453431730354316,0.5940399999999999,0.039999999999999925,0.7710833000253838,33
gap_beta,2.0,19,0.9700000000000001,167.5556433312359,0.7748457505727522,2652.3114639016662,0.0,0.023205463921111967,0.6311,0.07999999999999996,0.7975263827451448,20
gap_beta,2.0,20,0.9600000000000002,170.1504038037931,0.7852249286653452,2807.7822555018934,0.0,0.03565866045654212,0.69404,0.07999999999999996,0.7867306734151169,120
gap_beta,2.0,21,1.0,163.56572631450197,0.7713017884519496,2858.0555467654794,0.0,0.026774367102973373,0.46134000000000003,0.0,0.8078699581161792,14
gap_beta,2.0,22,0.9700000000000001,163.8234004141165,0.7636248509250911,2729.9876167895986,0.0,0.00792353908781184,0.51896,0.040000000000000036,0.7923299037915692,120
gap_beta,2.0,23,0.9800000000000001,164.35630193006998,0.7628973960165105,2894.70529554149,0.0,0.009782815914888826,0.52472,0.040000000000000036,0.7887375160406598,14
gap_beta,2.0,24,0.9600000000000002,162.43123638993697,0.7609783449471527,2475.3506183705686,0.0,0.010245229308796183,0.47287999999999997,0.07999999999999996,0.7790600009567077,113
gap_beta,2.0,25,0.9700000000000001,172.1744360354699,0.7922609718466634,3159.0229917060083,0.0,0.008422923076352673,0.49576000000000003,0.040000000000000036,0.793412854712002,120
gap_beta,2.0,26,0.9700000000000001,169.780386148975,0.7963980530152306,2750.7678484256803,0.0,0.017351576136842486,0.48638000000000003,0.07999999999999996,0.7979986251615573,23
