seed,round,mechanism,insured_pct,accepted_premium,accepted_coverage,profit_per_insurer,total_profit,subsidy_total,hhi,override_residual,assignment_override_rate,premium_override,coverage_override,mean_allocation_probability
0,18,Central welfare planner,1.0,219.89190310670494,0.7847333333333334,1262.7883951145232,5051.153580458093,85.0348789494411,0.38860000000000006,0.36692607411440803,0.3,0.10617864970713488,0.027673498521681175,
0,19,Central welfare planner,1.0,220.05993162597858,0.7844666666666669,1262.7706642447401,5051.082656978961,66.74263396030938,0.3798,0.37784270399194386,0.31,0.10634679719535228,0.029338610788535426,
0,20,Central welfare planner,1.0,219.78412367681608,0.7842000000000001,1262.4973629287147,5049.989451714859,71.36611833041451,0.3864000000000001,0.38940768603705334,0.32,0.10644355832419734,0.032371813749909356,
0,21,Central welfare planner,1.0,219.775435138447,0.7839333333333335,1262.2799795331352,5049.119918132541,53.97476693862981,0.3798,0.37838281445180216,0.31,0.10658831691811926,0.030177311985485063,
0,22,Central welfare planner,1.0,220.0361483112396,0.7839333333333335,1262.520618173933,5050.082472695732,48.11709548638993,0.387,0.34889846441080197,0.28,0.10633773746566667,0.031459191355937166,
0,23,Central welfare planner,1.0,219.37635600741993,0.7842000000000001,1262.0235961473504,5048.094384589402,72.34647563541452,0.39399999999999996,0.3490193515350396,0.28,0.10769861315349682,0.03034008991658226,
0,24,Central welfare planner,1.0,219.13382406747712,0.7834000000000003,1261.4557768838447,5045.823107535379,48.90285149523626,0.3854000000000001,0.348574371690039,0.28,0.1075872006226076,0.02956154275747033,
0,25,Central welfare planner,1.0,218.7133321655308,0.7842000000000001,1260.9766583773358,5043.906633509343,50.70608714311658,0.39399999999999996,0.3784713979671364,0.31,0.10728656636398042,0.029656229570292444,
0,26,Central welfare planner,1.0,218.7963908253391,0.7842000000000001,1261.229895491052,5044.919581964208,63.672138714453666,0.3864000000000001,0.3989534630695092,0.33,0.10775731708242045,0.030149609056597887,
0,27,Central welfare planner,1.0,218.6755347455328,0.7839333333333335,1261.482462153207,5045.929848612828,96.97334631610343,0.387,0.3794828028836771,0.31,0.10774543293451788,0.031220172832836273,
0,28,Central welfare planner,1.0,219.875585677824,0.7846724287165123,1262.9371179385535,5051.748471754214,99.15933905608716,0.4014,0.3381297136098599,0.27,0.10659032974413084,0.0296690974755889,
0,29,Central welfare planner,1.0,219.5880058710467,0.7843889573328756,1262.4745723332694,5049.898289333078,89.06348888994003,0.3994,0.3289631724543783,0.26,0.10674586721577571,0.03118047769298084,
0,30,Central welfare planner,1.0,218.86334726343176,0.7837671797285968,1261.6938104845394,5046.775241938158,95.9453543581167,0.39059999999999995,0.35886078294877305,0.29,0.10726396957781287,0.03045759631973331,
0,31,Central welfare planner,1.0,218.3570586289906,0.7826181263844363,1260.9519037501218,5043.807615000487,84.25405211117499,0.37500000000000006,0.3784793310009943,0.31,0.107203950716144,0.029754711285844598,
0,32,Central welfare planner,1.0,218.50115214100342,0.7827662723488583,1261.3971163801561,5045.588465520625,107.2425618327606,0.37720000000000004,0.36974483042587014,0.3,0.10712096795439781,0.03236869289734256,
0,33,Central welfare planner,1.0,218.3382052599853,0.7827841094153217,1261.1103717580654,5044.441487032262,99.45070167895403,0.3814000000000001,0.3990626561749038,0.33,0.10679259560690213,0.03133271674290532,
0,34,Central welfare planner,1.0,218.80323752369574,0.7836666666666667,1261.701965239713,5046.807860958852,102.64132776629512,0.3964,0.339024939403927,0.27,0.10657400049850502,0.03147587830934891,
0,35,Central welfare planner,1.0,218.83225849640405,0.7831333333333335,1261.4666019120912,5045.866407648365,79.96871097523027,0.38660000000000005,0.3493016253759975,0.28,0.10672930630496434,0.03187394444703059,
0,36,Central welfare planner,1.0,218.7193764959629,0.7831333333333333,1261.5683191033681,5046.273276413473,99.80115508663073,0.37860000000000005,0.3495954679807805,0.28,0.1068277637855132,0.032363172176047776,
